salário (kR$);gênero
4.541675566;mulher
12.37267338;homem
5.94381961;mulher
5.734564611;mulher
9.372965273;homem
8.230211722;mulher
6.738230869;homem
3.261450493;mulher
9.804411459;homem
9.02890189;homem
6.192185192;mulher
7.999445379;homem
0.106440173;mulher
13.7363481;homem
7.652786132;homem
4.279220951;mulher
7.597020945;homem
7.170442015;mulher
4.053816884;homem
11.07018524;homem
5.399455566;mulher
6.489842675;mulher
4.915808329;mulher
6.100413215;mulher
8.347898403;mulher
6.737023651;mulher
3.760195523;mulher
4.615927006;homem
10.25229028;homem
9.450752175;homem
10.68824787;homem
9.055076325;mulher
8.069650108;mulher
5.9541623;mulher
4.65099782;mulher
7.317619746;homem
12.14518697;homem
6.555039169;mulher
8.171910901;homem
6.184065971;homem
6.391223287;mulher
4.272314308;mulher
10.35770522;homem
7.681716793;homem
7.101317504;mulher
9.337537601;homem
4.15178666;mulher
11.85710585;homem
10.69069134;homem
10.33059727;homem
6.765036447;homem
9.889218745;homem
4.033862331;mulher
4.438393857;mulher
6.824032874;homem
5.244606231;mulher
11.53302174;homem
11.22392399;homem
8.408241969;homem
10.52648784;homem
11.39308881;homem
7.727609136;homem
7.745214413;homem
7.485734692;mulher
6.702273169;mulher
6.805225888;mulher
4.290699148;mulher
8.007179132;homem
2.579352587;mulher
8.739746396;mulher
10.96936242;homem
12.90671301;homem
3.335165263;mulher
7.669100841;mulher
6.219196054;mulher
5.141719394;mulher
11.15213301;homem
11.18920437;homem
8.038621576;homem
10.1803323;homem
3.137485343;mulher
10.38726682;homem
2.783082939;mulher
8.62262077;homem
10.21209001;homem
11.87720469;homem
3.299264218;mulher
8.894479563;mulher
12.61942202;homem
12.51004894;homem
11.45372057;homem
7.180430435;mulher
6.785749953;homem
9.197674186;mulher
13.30987824;homem
2.681171637;mulher
7.232801046;homem
3.272016789;mulher
9.651059194;homem
10.10854938;homem
4.351258405;mulher
5.391454185;mulher
8.097778245;homem
8.038539972;homem
6.332048313;mulher
9.063027288;homem
7.732778421;homem
7.279434334;mulher
6.020066622;mulher
3.828068057;mulher
7.097452867;mulher
11.77433359;homem
9.80058578;homem
4.784714421;mulher
7.618924023;homem
11.02037112;homem
2.354577488;mulher
4.914448267;mulher
7.439823273;mulher
7.795518915;mulher
6.700397845;homem
10.34881556;homem
9.72970978;homem
7.836959528;homem
10.68020146;homem
7.659583029;homem
4.973571758;mulher
7.978939904;homem
5.404652651;mulher
4.365336556;mulher
8.260874536;homem
3.753587946;mulher
2.743590401;mulher
8.721891109;homem
6.27382928;homem
9.203078356;homem
7.288830849;mulher
4.989449369;homem
9.189477116;homem
6.154493996;homem
10.20647561;homem
4.340989924;mulher
7.12509418;homem
13.53739823;homem
4.097495115;mulher
7.084260821;homem
5.424377421;homem
9.593450478;mulher
5.658457065;mulher
5.7123152;mulher
6.530065461;mulher
9.699349354;homem
3.980034258;mulher
10.26343207;homem
2.33851614;mulher
9.499819481;mulher
7.17851464;homem
7.329856151;mulher
8.97309694;mulher
7.890846466;homem
10.02627185;mulher
4.983300779;homem
10.07766522;homem
4.011155402;mulher
8.820411242;homem
3.088042691;mulher
1.186545556;mulher
7.168315034;homem
6.641510953;homem
8.913999894;homem
9.33180847;homem
3.397927006;mulher
12.06800361;homem
5.34784683;mulher
7.416441395;homem
10.15525763;homem
7.636074828;mulher
5.675658225;mulher
7.851885542;mulher
3.885073382;mulher
6.758340685;mulher
6.383782435;mulher
10.04714942;homem
4.702556666;mulher
9.553888692;homem
7.845058498;homem
6.017915643;mulher
6.174470561;mulher
6.219353893;mulher
5.384316936;mulher
5.030336489;homem
7.418394947;homem
14.10335313;homem
10.60331624;homem
8.624013344;homem
11.35109087;homem
12.13239439;homem
10.35288222;homem
4.445157515;mulher
12.20201428;homem
13.96235142;homem
5.307839786;mulher
9.681620396;homem
4.996013413;homem
7.38809308;homem
10.47111552;homem
13.14054379;homem
10.01859736;homem
6.997126469;homem
8.538636439;homem
5.399489456;mulher
5.984328928;homem
9.02276955;homem
6.009652548;mulher
13.9919824;homem
6.58037244;mulher
8.102473743;homem
12.13626868;homem
3.229898747;mulher
11.20014257;homem
7.054821769;mulher
2.974208369;mulher
6.866845055;mulher
11.12053732;homem
13.50423486;homem
6.77252331;mulher
10.2866916;mulher
7.721855387;homem
10.03070606;mulher
8.221805308;mulher
9.027311709;homem
9.810351066;homem
8.297558499;homem
5.388172635;mulher
7.799678797;homem
9.288041487;homem
6.427183784;homem
10.52021608;homem
14.74982804;homem
13.50723105;homem
4.90148694;mulher
13.71604037;homem
7.641178597;homem
4.421961105;homem
7.024979075;mulher
2.454751568;mulher
3.379442893;mulher
8.416788034;homem
5.411271866;mulher
11.24652695;homem
10.61419138;homem
5.478272578;homem
10.07719395;homem
3.191570031;mulher
7.07850208;mulher
7.366484501;mulher
9.006597325;homem
11.14299917;homem
11.39419857;homem
10.19717518;homem
6.595043594;mulher
8.491275692;mulher
12.70439241;homem
9.838368654;homem
9.316135565;homem
5.771436409;mulher
6.077919002;mulher
6.348532232;mulher
6.037590089;mulher
7.614840013;homem
2.344766644;mulher
6.344780516;mulher
5.615655024;mulher
6.393351252;mulher
3.880017912;mulher
8.808446757;homem
6.488044206;mulher
7.170934888;homem
9.535609234;homem
4.975007643;mulher
4.568169134;homem
5.393224555;mulher
7.770144182;homem
5.226554359;mulher
9.104481733;homem
10.13187155;homem
7.420908823;mulher
8.476220487;mulher
5.773207211;homem
5.627242548;mulher
9.216691087;homem
11.16549147;homem
6.226205677;homem
11.28493102;homem
8.067100182;homem
9.11932688;mulher
5.138849452;mulher
7.531774408;homem
3.253514411;mulher
7.336730903;mulher
7.31300118;mulher
4.277323571;mulher
4.889326051;mulher
11.18772869;homem
13.32555213;homem
7.106181777;mulher
5.584800154;mulher
4.600772096;mulher
8.959760067;homem
5.814756411;homem
10.61857258;homem
6.302432252;mulher
8.859327856;homem
8.810313544;homem
9.031168904;homem
8.123443572;homem
9.889822335;homem
5.238969108;mulher
4.042043095;mulher
5.495550229;mulher
8.984371926;mulher
8.11761699;homem
5.400474657;homem
8.829707112;mulher
2.952997148;mulher
6.72975842;mulher
5.806036082;mulher
11.86880205;homem
8.327671848;homem
6.224901188;mulher
6.770744071;mulher
5.661869281;mulher
6.716946547;mulher
10.48436238;homem
10.53482797;homem
9.508405095;homem
8.251808225;homem
7.509448292;mulher
6.089614309;mulher
9.883859953;homem
1.502688206;mulher
5.532529787;mulher
7.387102172;mulher
8.562351401;homem
11.56820056;homem
7.715674168;homem
8.193263076;homem
6.766301622;homem
11.75199715;homem
0.324491376;mulher
4.224261429;homem
9.810916937;homem
9.452958469;mulher
11.6324802;homem
5.608968871;mulher
9.30602805;homem
4.974697455;mulher
7.826302519;homem
6.283735022;homem
4.36583497;homem
10.55435909;homem
4.613438136;mulher
8.453063554;homem
6.062436131;mulher
10.00191084;homem
6.216673937;homem
3.409636117;mulher
8.745894496;homem
9.606642207;homem
8.919049516;mulher
2.505309703;mulher
4.289588275;mulher
10.40137165;mulher
6.689892047;mulher
6.887744899;mulher
4.671949134;mulher
4.628896987;mulher
8.64667467;mulher
6.635936273;mulher
8.300356661;homem
4.395416215;mulher
9.898354562;homem
8.989608943;mulher
8.269899255;homem
5.439868563;mulher
9.903620799;homem
5.051276339;mulher
9.936054598;homem
7.692652743;mulher
6.071270256;mulher
7.104129508;homem
8.410274669;homem
11.88924768;homem
6.066639295;mulher
10.88976076;homem
8.943269302;mulher
6.180366781;mulher
5.577304953;mulher
9.950377383;homem
5.27574255;mulher
6.54185602;mulher
4.469244191;mulher
8.419687724;homem
5.107423409;mulher
5.658735754;mulher
8.703008734;homem
3.297448989;mulher
6.121663588;mulher
9.562078976;homem
9.067329362;homem
4.405531531;mulher
10.51994741;homem
10.12231254;mulher
7.351822124;mulher
8.849832213;homem
4.312672678;mulher
8.545563532;homem
11.85096336;homem
4.870575433;mulher
6.613386051;homem
5.847606995;mulher
1.019967361;mulher
11.06631646;homem
6.729535801;mulher
6.446317551;mulher
7.797609056;homem
8.133344066;mulher
8.664513108;homem
4.74401385;homem
6.864065184;homem
9.621471162;mulher
10.73217359;mulher
10.71304338;homem
9.92394774;homem
10.172874;homem
6.13509018;homem
6.947645611;mulher
11.37736349;homem
10.05652441;homem
8.181502018;mulher
6.210325571;mulher
7.902041656;homem
4.567951325;mulher
9.280440274;mulher
2.665800225;mulher
12.89197293;homem
4.472371565;mulher
4.613218506;mulher
5.776321353;homem
8.623876175;homem
7.676223343;homem
12.03210183;homem
7.165005416;mulher
6.686903338;mulher
8.787044525;homem
7.155896507;mulher
3.421229646;mulher
6.718815022;mulher
8.33165702;mulher
6.888759427;homem
7.249351804;mulher
3.688645054;mulher
7.801337791;homem
7.355214739;homem
8.448849452;mulher
9.436321889;homem
3.701990753;mulher
7.16165657;mulher
4.454531573;homem
2.95346348;mulher
7.817902537;homem
6.743101006;mulher
10.51742366;homem
4.420492152;mulher
7.555275123;mulher
5.47986499;homem
7.61909247;homem
7.569613101;homem
10.97742935;homem
10.38589812;homem
8.044195211;homem
10.39959648;mulher
5.127363869;mulher
3.517115118;mulher
7.336001194;homem
5.737657345;mulher
8.84785128;homem
8.128847775;homem
8.196456731;homem
10.17995477;homem
7.763793674;homem
4.288542849;mulher
3.707417548;mulher
6.912612203;mulher
6.224010382;homem
7.957277272;homem
8.92326161;homem
5.769316277;mulher
10.18947765;homem
8.833667819;mulher
5.178528403;mulher
8.584970902;homem
8.33235997;homem
7.46287464;homem
7.33283561;mulher
5.978892331;mulher
9.09212828;homem
3.829644991;mulher
10.41629411;homem
3.738042819;mulher
7.877088684;homem
2.876689954;mulher
6.734779068;homem
8.573852857;homem
5.480610044;mulher
7.617580593;mulher
8.550139096;homem
6.178091676;homem
5.437187213;mulher
10.2974865;homem
9.310843328;homem
2.319101847;mulher
5.274663232;mulher
6.477927258;homem
4.136978058;mulher
7.102610707;homem
9.522635229;homem
7.8414949;homem
10.06576083;homem
10.20680619;homem
6.926391063;mulher
6.738122952;mulher
7.00330949;homem
5.029466218;homem
9.221368571;homem
6.946163575;homem
0.333908257;mulher
7.86505695;homem
9.324875345;homem
6.425806641;mulher
12.49420825;homem
6.086018909;mulher
7.221651538;mulher
8.305153946;homem
8.844516959;homem
11.06811191;homem
7.847852671;homem
11.38615594;homem
7.0994469;mulher
4.044361738;mulher
5.186605593;homem
3.450764475;mulher
6.686744209;mulher
8.356498938;homem
10.93573364;homem
7.093902522;homem
5.181686648;mulher
9.094970605;homem
12.41677506;homem
2.467596243;mulher
7.278171437;mulher
8.939766143;homem
4.507007178;homem
3.18735833;mulher
5.169748821;mulher
9.617245745;homem
10.22284779;mulher
10.84135969;homem
9.470541794;mulher
10.10661381;homem
7.12321019;mulher
6.44587927;mulher
10.79458038;homem
3.394671938;mulher
10.40999566;homem
4.130964126;mulher
5.429874748;mulher
6.85253705;mulher
7.380782205;homem
9.609707908;homem
9.922909171;mulher
5.66184071;homem
4.673773143;mulher
5.724127869;mulher
4.188592994;mulher
6.813940826;mulher
6.173821311;mulher
8.992441818;homem
8.25409877;homem
9.240881031;homem
5.939857739;mulher
8.158475891;mulher
2.855493894;mulher
8.224475583;homem
7.139579375;homem
9.989216266;homem
3.148459211;mulher
11.34560603;homem
5.30216734;mulher
7.00478269;mulher
6.236483769;homem
10.54812225;homem
6.192039309;homem
6.741934662;mulher
6.587553828;mulher
12.45065814;homem
2.508220683;mulher
3.82590891;mulher
4.776482444;mulher
10.77821991;homem
5.278649978;homem
8.851437916;homem
6.416116759;mulher
9.702074629;homem
6.551711715;homem
5.818577731;mulher
11.62628999;homem
8.072001476;mulher
7.964298001;homem
5.231296908;mulher
6.596802987;homem
12.85218774;homem
3.094321612;mulher
6.672362753;mulher
5.267891523;mulher
6.623075241;homem
8.651881449;mulher
14.02556425;homem
5.410110469;mulher
12.60652995;homem
6.397713293;homem
5.482998398;mulher
12.04478856;mulher
11.02036964;homem
6.035076282;homem
8.078834116;mulher
10.16405287;mulher
8.575394808;mulher
8.003888124;homem
10.29065703;homem
7.030548122;mulher
8.796527982;homem
4.831876051;mulher
5.731821467;mulher
9.705298224;homem
9.442632675;homem
8.08440727;homem
6.632746587;mulher
9.877685633;mulher
8.171307813;homem
9.243632061;homem
7.371596357;mulher
5.655687722;mulher
5.699305553;homem
8.820869726;homem
9.804598238;mulher
3.14552104;mulher
8.850444807;homem
8.812839115;homem
12.1159112;homem
10.38515527;homem
11.46203951;homem
9.675043395;homem
10.53844164;homem
7.75967815;homem
8.132981486;homem
8.601163688;homem
6.782716484;mulher
8.084045844;mulher
11.86891444;homem
10.66545034;homem
7.372177063;mulher
5.488530501;mulher
5.597821661;mulher
10.05781105;homem
4.782245816;mulher
5.422104239;mulher
9.832840196;mulher
5.162636545;mulher
5.805814431;mulher
5.940992759;mulher
6.177024814;mulher
6.618985538;homem
5.870340863;mulher
12.00559573;homem
5.062121555;mulher
8.99886975;homem
6.351917272;mulher
4.64965024;mulher
9.105496765;homem
8.671149987;homem
11.23417534;mulher
10.70628017;homem
4.399486379;mulher
5.311167594;mulher
5.211311511;mulher
5.989870271;mulher
10.45102539;homem
6.354183635;homem
7.560191552;homem
9.120658478;homem
9.081231566;homem
8.837168707;homem
7.641775131;mulher
7.897895673;mulher
6.058666647;mulher
5.303932635;homem
4.422690103;mulher
7.611285843;homem
8.946913331;homem
9.178189347;homem
11.41981243;homem
13.27553751;homem
12.35202776;homem
5.152152813;mulher
6.680950193;homem
11.92138629;homem
7.697776884;mulher
6.044996295;mulher
7.408364567;homem
9.444119216;homem
7.383313849;homem
5.436082569;mulher
10.9564756;homem
8.397838582;homem
4.730090718;mulher
8.350014383;mulher
10.05333631;homem
4.266663148;mulher
11.5703658;homem
9.993473695;homem
8.351772395;mulher
6.340569048;mulher
8.055156561;homem
7.622770567;homem
6.845046436;mulher
6.029069458;homem
7.823467134;mulher
2.599491953;mulher
9.164725392;mulher
6.173208994;mulher
8.273763275;homem
10.21058923;homem
11.73580062;homem
6.845220181;homem
4.556182014;mulher
11.70398088;mulher
3.281592456;mulher
6.272360448;homem
9.89236473;homem
11.99477182;homem
12.25890294;homem
8.005160339;homem
5.118531791;homem
12.01074951;homem
6.199098492;mulher
11.89918434;mulher
3.628625661;mulher
7.558998282;mulher
10.52355193;homem
7.621395383;homem
12.63502276;homem
9.58172394;homem
5.446314286;mulher
8.869117568;homem
4.725137523;mulher
6.854790486;homem
7.272363403;mulher
2.249682924;mulher
9.293433957;mulher
10.37149307;homem
3.839954286;mulher
3.230598229;homem
7.716531504;homem
10.13816915;homem
8.621115722;homem
8.704223954;mulher
7.777091951;mulher
5.735012297;mulher
8.993330782;mulher
10.72963939;homem
3.757120659;mulher
5.230074245;homem
10.04087324;homem
6.694811824;homem
2.081589347;mulher
11.15451256;homem
9.664564101;homem
11.74805805;homem
6.615056871;mulher
8.87190828;homem
0.848177689;mulher
7.046191122;mulher
9.919245863;homem
5.322693817;mulher
3.236913643;mulher
9.384324351;mulher
6.198857595;mulher
8.367317738;homem
7.334666881;mulher
13.07059982;homem
6.514449662;mulher
1.124852042;mulher
1.76723439;mulher
4.739664018;mulher
8.478615391;homem
10.14313783;homem
13.04918751;homem
14.10921571;homem
10.33858613;homem
7.698287178;homem
1.115669407;mulher
5.983874151;homem
6.087573348;homem
2.576897137;mulher
5.54130103;mulher
7.142702168;homem
5.825223265;mulher
8.620941864;homem
8.809288461;homem
8.156613015;homem
8.727311299;homem
8.607240228;homem
4.979728884;mulher
7.273438914;homem
3.227988399;mulher
4.620542645;homem
9.424412335;homem
8.183051688;homem
4.108788388;mulher
6.943272865;homem
7.142021901;mulher
6.263740369;mulher
9.7441635;homem
7.722135338;mulher
3.666247744;mulher
9.129148185;homem
4.348891329;mulher
9.685162837;homem
11.47867735;homem
9.321094832;homem
8.389792303;homem
7.799210002;homem
3.442380624;mulher
6.00781035;mulher
6.687295303;homem
7.072431073;mulher
4.989728746;mulher
7.248476655;mulher
5.867678855;mulher
7.279860649;mulher
6.792445928;mulher
6.487201569;homem
8.708359823;homem
4.456327074;mulher
5.865479742;mulher
12.99545605;homem
8.329469981;homem
9.344832976;homem
10.67610119;homem
7.827701039;homem
11.52975502;homem
6.380669702;mulher
7.849640398;homem
8.379488763;homem
11.76718883;homem
4.717433782;mulher
4.221337142;mulher
6.049806494;mulher
9.109455635;homem
4.760538609;mulher
4.467702181;mulher
6.817099644;homem
10.77974843;homem
6.031633895;mulher
3.654098148;mulher
5.559978464;mulher
11.39829788;homem
9.601414594;homem
5.857811816;mulher
9.152523512;homem
9.847699189;homem
6.572554793;mulher
10.99070074;homem
5.787518273;mulher
10.47927521;homem
8.792640803;homem
9.90242847;mulher
3.687262726;mulher
8.517152945;mulher
4.250966833;mulher
7.882516816;mulher
6.007035889;mulher
7.290298504;homem
11.08576062;homem
8.925392314;homem
7.857718865;homem
9.757396041;homem
9.648716937;homem
2.750815685;mulher
6.869755588;mulher
8.150724209;mulher
8.212668386;homem
6.027013962;mulher
11.65792526;homem
9.404430427;homem
9.507361036;homem
9.234793204;homem
6.27994813;homem
9.537780188;homem
10.47058207;homem
9.281566193;mulher
7.882808959;mulher
4.312671874;mulher
5.908169301;mulher
8.687006459;mulher
6.687705335;mulher
10.48409286;homem
5.792444481;mulher
4.635900916;mulher
5.377491597;mulher
2.407672879;mulher
4.395656247;mulher
2.756188042;mulher
8.638732111;mulher
4.960666114;mulher
9.703346922;homem
9.099277104;homem
12.97700577;homem
8.583912577;homem
10.05599318;homem
6.09223685;mulher
6.369999863;homem
4.435344206;homem
4.565889767;mulher
9.108895001;homem
7.06563623;homem
6.483839;homem
7.437165616;homem
10.23852385;homem
5.105711286;mulher
8.785252744;homem
11.56704474;homem
4.513336183;mulher
5.498629522;mulher
10.80706044;homem
10.9721498;homem
7.877601034;homem
6.119628631;mulher
10.00031516;homem
6.385484424;homem
7.693407499;homem
8.475323911;homem
8.352975038;mulher
6.891475495;mulher
7.537264093;mulher
9.992936641;homem
11.11927516;homem
10.25909801;homem
6.474664331;mulher
9.993266712;homem
9.084566821;homem
7.110770179;mulher
4.511650091;homem
-0.095665363;mulher
6.940648602;homem
7.464366913;homem
4.393262186;homem
8.497505148;mulher
7.69101075;mulher
12.23598459;homem
8.459339785;mulher
9.055668077;homem
2.715307383;mulher
6.450682689;mulher
