,0
1375,"387,2719978"
1376,"413,7313029"
1377,"374,3517669"
1378,"455,4891387"
1379,"504,455676"
1380,"393,8180931"
1381,"296,7425465"
1382,"347,2101935"
1383,"434,5716307"
1384,"394,6661886"
1385,"441,6620665"
1386,"423,0021553"
1387,"516,4655799"
1388,"278,2554802"
1389,"457,9308753"
1390,"413,1002375"
1391,"516,7609352"
1392,"436,012208"
1393,"299,0250858"
1394,"363,7760013"
1395,"347,3186604"
1396,"392,278652"
1397,"288,8108233"
1398,"487,6276528"
1399,"317,8832574"
1400,"469,82968"
1401,"287,9792283"
1402,"545,141458"
1403,"382,5164365"
1404,"519,6049609"
1405,"388,8734576"
1406,"333,7149589"
1407,"403,1816471"
1408,"372,2114079"
1409,"444,0664965"
1410,"312,7660453"
1411,"503,6115205"
1412,"390,6048648"
1413,"420,063734"
1414,"396,9496631"
1415,"441,9662762"
1416,"333,0947928"
1417,"408,3139537"
1418,"439,4444991"
1419,"281,0220904"
1420,"416,9215365"
1421,"546,7861401"
1422,"446,2313128"
1423,"248,6733428"
1424,"374,321136"
1425,"422,639933"
1426,"469,4288845"
1427,"384,940984"
1428,"534,3484984"
1429,"404,9474921"
1430,"460,7298438"
1431,"294,8444097"
1432,"365,5612799"
1433,"318,6096131"
1434,"246,354049"
1435,"325,6393335"
1436,"227,4532528"
1437,"450,1302386"
1438,"477,5178107"
1439,"609,8143554"
1440,"434,7099089"
1441,"496,2332918"
1442,"230,6769029"
1443,"399,393957"
1444,"459,6888649"
1445,"446,7314745"
1446,"319,9909082"
1447,"523,978926"
1448,"450,6589042"
1449,"523,777842"
1450,"349,7518474"
1451,"363,5490618"
1452,"380,0118506"
1453,"507,0551732"
1454,"336,8507516"
1455,"548,2483711"
1456,"384,439375"
1457,"412,0293102"
1458,"448,2172199"
1459,"354,3813185"
1460,"303,4559114"
1461,"349,4039924"
1462,"468,2771141"
1463,"319,927508"
1464,"302,0026946"
1465,"325,5860235"
1466,"357,3703646"
1467,"294,8372289"
1468,"480,1569157"
1469,"442,0458075"
1470,"345,3219012"
1471,"517,0905206"
1472,"374,0225413"
1473,"536,2856911"
1474,"293,3764318"
1475,"386,4388836"
1476,"457,0162866"
1477,"324,6425718"
1478,"367,8392504"
1479,"395,5257758"
1480,"342,2247841"
1481,"453,6955918"
1482,"486,4875888"
1483,"263,7397196"
1484,"278,2858817"
1485,"434,0481027"
1486,"171,4137442"
1487,"490,5009436"
1488,"426,4797253"
1489,"378,5012706"
1490,"430,0181817"
1491,"282,0484506"
1492,"545,1548204"
1493,"301,5382606"
1494,"351,9440705"
1495,"505,1232819"
1496,"506,460313"
1497,"494,4810487"
1498,"381,8915494"
1499,"388,6566663"
1500,"439,0141662"
1501,"433,379226"
1502,"303,0204998"
1503,"415,76965"
1504,"345,7149339"
1505,"375,6204769"
1506,"404,6166445"
1507,"285,8093639"
1508,"597,8011495"
1509,"312,760164"
1510,"377,5694813"
1511,"258,2138445"
1512,"308,6288064"
1513,"387,8563659"
1514,"382,343086"
1515,"296,8300574"
1516,"306,329381"
1517,"398,1874004"
1518,"348,0956433"
1519,"323,6056702"
1520,"483,0560001"
1521,"432,0891906"
1522,"203,6332892"
1523,"379,9084595"
1524,"361,1600141"
1525,"317,2171247"
1526,"329,1500157"
1527,"454,8199225"
1528,"442,2894497"
1529,"350,0373971"
1530,"445,2918651"
1531,"292,3014484"
1532,"348,5452031"
1533,"391,6104709"
1534,"388,3554078"
1535,"481,1515636"
1536,"298,4091736"
1537,"524,9586081"
1538,"421,419878"
1539,"562,9535736"
1540,"358,4301175"
1541,"484,6990311"
1542,"516,2690344"
1543,"358,897734"
1544,"304,9139331"
1545,"448,1453725"
1546,"274,8530856"
1547,"465,1988355"
1548,"429,1597576"
1549,"469,8487259"
1550,"370,635113"
1551,"504,4607418"
1552,"353,3172073"
1553,"420,6135557"
1554,"484,9673064"
1555,"506,8876666"
1556,"481,3320769"
1557,"337,6293264"
1558,"371,176953"
1559,"363,7321937"
1560,"586,7753979"
1561,"300,2482249"
1562,"602,8989247"
1563,"351,189702"
1564,"524,1005753"
1565,"493,4986396"
1566,"425,0805981"
1567,"240,7094692"
1568,"319,2476071"
1569,"401,7421818"
1570,"539,3525959"
1571,"339,9994175"
1572,"480,7045634"
1573,"508,1867435"
1574,"499,0769427"
1575,"312,2383882"
1576,"527,9205671"
1577,"469,85167"
1578,"392,0342038"
1579,"351,1657418"
1580,"361,8606737"
1581,"413,2023556"
1582,"404,2945169"
1583,"451,8137642"
1584,"311,0932189"
1585,"480,6924442"
1586,"443,3578906"
1587,"521,6234054"
1588,"242,8426771"
1589,"448,6266463"
1590,"388,1732635"
1591,"434,8160686"
1592,"404,7645669"
1593,"325,1631277"
1594,"427,2032337"
1595,"310,2985988"
1596,"388,5452548"
1597,"393,5819234"
1598,"366,5636471"
1599,"455,4571977"
1600,"430,3868514"
1601,"372,1212189"
1602,"334,3562364"
1603,"426,987277"
1604,"391,0100417"
1605,"251,0636868"
1606,"473,8139289"
1607,"327,6864389"
1608,"497,7939226"
1609,"401,9504379"
1610,"281,0762453"
1611,"421,3224758"
1612,"364,5877032"
1613,"394,2735075"
1614,"518,9537578"
1615,"507,7107872"
1616,"283,4313337"
1617,"493,3402555"
1618,"372,5379667"
1619,"320,98772"
1620,"427,0546562"
1621,"464,8338304"
1622,"397,0291174"
1623,"292,0616908"
1624,"235,2761383"
1625,"486,3856737"
1626,"404,4779003"
1627,"375,0975416"
1628,"478,5284588"
1629,"352,1577354"
1630,"474,4452741"
1631,"381,051638"
1632,"274,062545"
1633,"363,7594733"
1634,"381,3575027"
1635,"422,7839732"
1636,"447,7047077"
1637,"405,3411163"
1638,"328,518057"
1639,"284,410786"
1640,"322,004669"
1641,"489,9344724"
1642,"462,3204485"
1643,"459,4068028"
1644,"421,9597551"
1645,"390,5433483"
1646,"531,1682223"
1647,"306,3938763"
1648,"432,091412"
1649,"348,5813541"
1650,"320,8926204"
1651,"470,9366839"
1652,"397,4104239"
1653,"235,3636583"
1654,"305,0388057"
1655,"449,2838359"
1656,"436,9868803"
1657,"398,3713645"
1658,"505,054211"
1659,"422,8637601"
1660,"320,7694522"
1661,"314,7559267"
1662,"224,187989"
1663,"415,6984031"
1664,"286,2639319"
1665,"300,8559861"
1666,"531,8007659"
1667,"331,9628833"
1668,"323,7068621"
1669,"432,7061153"
1670,"416,113303"
1671,"502,3673608"
1672,"409,6234183"
1673,"449,8987976"
1674,"351,8470565"
1675,"405,215136"
1676,"466,2202739"
1677,"321,4391426"
1678,"466,3925511"
1679,"407,1270204"
1680,"353,6415291"
1681,"398,3681789"
1682,"216,9004956"
1683,"432,2680349"
1684,"531,3530767"
1685,"220,7635773"
1686,"416,148082"
1687,"431,2191391"
1688,"450,21536"
1689,"288,5084432"
1690,"372,7293779"
1691,"446,4677487"
1692,"518,8179196"
1693,"537,2043384"
1694,"502,0523806"
1695,"346,0282372"
1696,"317,6039164"
1697,"358,2319912"
1698,"389,5021115"
1699,"323,4393991"
1700,"424,7543202"
1701,"414,4946422"
1702,"418,2193953"
1703,"417,6920715"
1704,"326,7684424"
1705,"356,0677259"
1706,"380,9738031"
1707,"422,5002357"
1708,"401,924305"
1709,"334,7061113"
1710,"342,2829821"
1711,"454,5921191"
1712,"354,4173532"
1713,"392,0664409"
1714,"307,5254548"
1715,"447,5105456"
1716,"366,4930828"
1717,"273,8717393"
1718,"461,0839742"
1719,"505,6495781"
1720,"234,9970811"
1721,"416,6927773"
1722,"547,8182554"
1723,"419,737294"
1724,"404,0968555"
1725,"578,4556843"
1726,"276,5134879"
1727,"406,2509083"
1728,"386,5475101"
1729,"364,4647635"
1730,"410,1626992"
1731,"408,1428276"
1732,"400,4153951"
1733,"278,9523698"
1734,"418,8262857"
1735,"224,1205919"
1736,"421,8241433"
1737,"257,9957403"
1738,"498,7850492"
1739,"617,8037818"
1740,"415,6181798"
1741,"416,1684035"
1742,"431,1625258"
1743,"326,2856132"
1744,"447,3661239"
1745,"367,8243969"
1746,"424,3651445"
1747,"216,2006901"
1748,"372,9901592"
1749,"392,4379075"
1750,"298,5212857"
1751,"518,1598164"
1752,"328,612749"
1753,"406,663426"
1754,"360,486152"
1755,"366,5761771"
1756,"360,101701"
1757,"440,6048876"
1758,"407,9287625"
1759,"414,062347"
1760,"488,6569878"
1761,"392,1965785"
1762,"361,5550337"
1763,"286,8906336"
1764,"588,9903643"
1765,"450,4110207"
1766,"485,8403868"
1767,"342,2910461"
1768,"313,0964353"
1769,"461,8432949"
1770,"451,2706287"
1771,"356,1032577"
1772,"262,1991566"
1773,"509,3698631"
1774,"428,7335531"
1775,"448,2055092"
1776,"365,9841644"
1777,"303,441829"
1778,"326,5901526"
1779,"391,3958583"
1780,"345,2031416"
1781,"457,4148689"
1782,"494,5314269"
1783,"349,6210337"
1784,"434,4392362"
1785,"254,6955441"
1786,"327,2155657"
1787,"391,8390362"
1788,"284,6033316"
1789,"373,8399299"
1790,"420,6488023"
1791,"283,3672214"
1792,"529,996199"
1793,"183,8385926"
1794,"372,3097537"
1795,"388,9827324"
1796,"340,3318077"
1797,"283,7357379"
1798,"417,3781895"
1799,"242,5128094"
1800,"194,4901855"
1801,"435,6269251"
1802,"403,3826501"
1803,"375,7360423"
1804,"391,4520479"
1805,"404,6198676"
1806,"300,8453764"
1807,"332,4957781"
1808,"470,6292715"
1809,"360,6962934"
1810,"358,1109409"
1811,"347,7933209"
1812,"313,5334499"
1813,"447,249909"
1814,"460,854973"
1815,"472,3323647"
1816,"447,9526353"
1817,"484,8381231"
1818,"274,1552735"
1819,"309,6597789"
1820,"422,5675793"
1821,"312,3214367"
1822,"459,2504719"
1823,"331,8871575"
1824,"472,7458799"
1825,"372,2706507"
1826,"366,5758387"
1827,"454,4686618"
1828,"392,2321774"
1829,"407,3260899"
1830,"363,0314002"
1831,"289,3748653"
1832,"357,4485381"
1833,"390,2643731"
1834,"554,6668787"
1835,"303,9393044"
1836,"361,3327469"
1837,"334,7695883"
1838,"391,7561314"
1839,"391,7169536"
1840,"288,1725793"
1841,"378,2121492"
1842,"308,627774"
1843,"413,6537363"
1844,"389,2957184"
1845,"381,2682665"
1846,"485,6808722"
1847,"485,9202342"
1848,"441,5805362"
1849,"459,7321087"
1850,"454,1528252"
1851,"343,9284469"
1852,"408,5820223"
1853,"471,8270699"
1854,"347,2648053"
1855,"304,4660972"
1856,"459,6095242"
1857,"383,7897329"
1858,"509,2572726"
1859,"212,8340019"
1860,"386,4042516"
1861,"542,1782623"
1862,"327,6489077"
1863,"342,4805512"
1864,"438,3913341"
1865,"426,0190955"
1866,"409,4397911"
1867,"453,4552168"
1868,"419,1294134"
1869,"392,4756541"
1870,"474,0118053"
1871,"464,3167794"
1872,"343,8065359"
1873,"455,1359466"
1874,"397,8117172"
1875,"441,9782889"
1876,"361,6500517"
1877,"369,569358"
1878,"451,9924247"
1879,"378,7972658"
1880,"407,000437"
1881,"285,5113628"
1882,"201,6546181"
1883,"434,9055987"
1884,"375,6900695"
1885,"437,7661321"
1886,"390,1207271"
1887,"343,9147189"
1888,"565,6923179"
1889,"289,3778297"
1890,"545,4918704"
1891,"413,3477478"
1892,"402,5575324"
1893,"331,1070333"
1894,"436,9743611"
1895,"446,7538848"
1896,"444,0312236"
1897,"388,2880136"
1898,"375,39688"
1899,"413,97641"
1900,"371,9756164"
1901,"465,9125663"
1902,"414,1318919"
1903,"241,8242242"
1904,"422,3497092"
1905,"372,2634408"
1906,"333,0121551"
1907,"435,8935125"
1908,"478,4959795"
1909,"290,0750316"
1910,"412,687064"
1911,"584,7227372"
1912,"359,6196154"
1913,"401,0047191"
1914,"435,248392"
1915,"370,9553071"
1916,"388,0094734"
1917,"433,1638198"
1918,"363,8815425"
1919,"401,57408"
1920,"397,8211592"
1921,"511,9786107"
1922,"445,9526903"
1923,"485,6492909"
1924,"390,4720166"
1925,"253,474897"
1926,"535,7102414"
1927,"373,5061296"
1928,"389,3085891"
1929,"314,3555766"
1930,"378,2870834"
1931,"297,5745599"
1932,"368,2790124"
1933,"260,8332974"
1934,"391,4644291"
1935,"421,4933614"
1936,"463,7981519"
1937,"488,1981574"
1938,"507,2651102"
1939,"422,2172149"
1940,"309,8148129"
1941,"567,9610382"
1942,"453,5326372"
1943,"440,6573501"
1944,"387,1904566"
1945,"424,6471147"
1946,"284,8087294"
1947,"374,4805038"
1948,"310,8720827"
1949,"253,2303753"
1950,"344,2082179"
1951,"444,1955233"
1952,"278,7738122"
1953,"412,2808939"
1954,"411,0913184"
1955,"343,654243"
1956,"289,2876731"
1957,"365,1450869"
1958,"420,7808226"
1959,"312,3844164"
1960,"503,6568705"
1961,"414,2977856"
1962,"394,7282421"
1963,"379,7975852"
1964,"394,4151498"
1965,"476,0961261"
1966,"329,5472609"
1967,"295,000806"
1968,"486,710136"
1969,"302,4191251"
1970,"434,9992946"
1971,"308,6946168"
1972,"375,4754723"
1973,"386,3179659"
1974,"290,5984309"
1975,"505,3217671"
1976,"373,7816955"
1977,"395,4129049"
1978,"490,420083"
1979,"261,7557036"
1980,"407,9956478"
1981,"495,0474606"
1982,"349,5235977"
1983,"376,2657388"
1984,"394,7934443"
1985,"356,0226032"
1986,"435,8910953"
1987,"327,0180662"
1988,"317,7110333"
1989,"545,8952922"
1990,"482,393295"
1991,"520,7660672"
1992,"312,3921686"
1993,"302,0585324"
1994,"498,2123981"
1995,"369,7096184"
1996,"341,6342007"
1997,"343,8861587"
1998,"353,0669923"
1999,"474,5598865"
2000,"323,3587978"
2001,"400,3233688"
2002,"386,1181227"
2003,"534,7828178"
2004,"370,639233"
2005,"342,0288039"
2006,"239,2698542"
2007,"277,3811226"
2008,"434,8222357"
2009,"376,4362672"
2010,"431,8797678"
2011,"415,9864193"
2012,"446,6278405"
2013,"403,5615271"
2014,"424,1752313"
2015,"295,3283257"
2016,"564,8765168"
2017,"538,6527623"
2018,"508,438442"
2019,"273,3780295"
2020,"382,2136007"
2021,"425,7002934"
2022,"395,6501648"
2023,"377,5659756"
2024,"367,6618902"
2025,"551,7632956"
2026,"411,1943514"
2027,"469,5835157"
2028,"448,8545262"
2029,"333,4217713"
2030,"331,7913951"
2031,"522,5509775"
2032,"363,7073126"
2033,"408,8893338"
2034,"476,8406567"
2035,"328,5626643"
2036,"489,6338944"
2037,"377,3000681"
2038,"330,1251508"
2039,"511,026091"
2040,"397,1096297"
2041,"462,1112671"
2042,"305,0058495"
2043,"502,3973783"
2044,"241,3485263"
2045,"327,3300547"
2046,"547,4723277"
2047,"516,1233682"
2048,"335,6588053"
2049,"560,4817888"
2050,"336,7141119"
2051,"400,1031588"
2052,"361,6571347"
2053,"389,0753106"
2054,"248,2150057"
2055,"342,2182737"
2056,"418,1144537"
2057,"424,2815842"
2058,"426,4755518"
2059,"383,3021422"
2060,"319,6694102"
2061,"444,1909762"
2062,"282,6195342"
2063,"346,0478079"
2064,"325,1099505"
2065,"212,1671371"
2066,"438,8378654"
2067,"443,9209591"
2068,"404,2792153"
2069,"429,4475817"
2070,"421,3923377"
2071,"451,2224743"
2072,"356,30533"
2073,"336,0198148"
2074,"457,6770491"
2075,"547,0124236"
2076,"425,4134583"
2077,"328,699593"
2078,"462,3872156"
2079,"364,287271"
2080,"459,8864496"
2081,"448,6361552"
2082,"421,44526"
2083,"560,716899"
2084,"278,5223011"
2085,"502,003847"
2086,"436,0742744"
2087,"387,6853264"
2088,"483,6424335"
2089,"382,2335835"
2090,"383,9339006"
2091,"484,6441907"
2092,"475,683427"
2093,"361,8173877"
2094,"435,1513975"
2095,"461,7154213"
2096,"358,6633745"
2097,"401,6063465"
2098,"328,5042732"
2099,"453,8853799"
2100,"350,0265593"
2101,"412,6281497"
2102,"379,420419"
2103,"368,4358889"
2104,"463,2893743"
2105,"395,4246087"
2106,"601,4888487"
2107,"467,2343981"
2108,"283,2931265"
2109,"389,0691748"
2110,"489,2260637"
2111,"469,086139"
2112,"342,805359"
2113,"368,9205319"
2114,"312,1627567"
2115,"257,941213"
2116,"366,5021614"
2117,"389,6399242"
2118,"439,8084849"
2119,"292,0764475"
2120,"491,6102275"
2121,"368,3785353"
2122,"437,7937651"
2123,"369,5363737"
2124,"463,1542426"
2125,"305,5926196"
2126,"479,8280826"
2127,"173,7754969"
2128,"259,2708693"
2129,"379,4770328"
2130,"441,6144236"
2131,"522,1975234"
2132,"515,3088452"
2133,"395,431032"
2134,"285,294591"
2135,"445,5335684"
2136,"385,6757889"
2137,"338,259305"
2138,"247,9842675"
2139,"337,7015919"
2140,"353,3552689"
2141,"473,1118864"
2142,"388,9514594"
2143,"345,0312068"
2144,"500,8372535"
2145,"452,3159362"
2146,"493,9920148"
2147,"570,0239955"
2148,"453,033956"
2149,"355,7908455"
2150,"336,3870273"
2151,"240,4536028"
2152,"457,4404266"
2153,"336,8608405"
2154,"294,3004379"
2155,"438,3511659"
2156,"398,201505"
2157,"352,9591678"
2158,"374,6835064"
2159,"453,9402113"
2160,"351,0226262"
2161,"449,0033688"
2162,"351,0076636"
2163,"316,6666187"
2164,"287,8603655"
2165,"398,4087481"
2166,"462,4929335"
2167,"330,2190657"
2168,"465,8198827"
2169,"347,4379907"
2170,"404,9523771"
2171,"320,7082746"
2172,"496,606919"
2173,"437,1124033"
2174,"336,6652529"
2175,"385,8487539"
2176,"347,7285569"
2177,"475,8100842"
2178,"261,423586"
2179,"318,1639807"
2180,"519,8574038"
2181,"516,8301612"
2182,"259,7783243"
2183,"302,4543951"
2184,"372,4800757"
2185,"467,1339747"
2186,"418,9868225"
2187,"335,8998517"
2188,"347,290358"
2189,"378,2323571"
2190,"421,041776"
2191,"357,938506"
2192,"505,201213"
2193,"518,677253"
2194,"332,0608564"
2195,"452,6792856"
2196,"393,6182562"
2197,"517,5743884"
2198,"489,3364317"
2199,"410,1118497"
2200,"437,1840957"
2201,"455,3269693"
2202,"444,5465126"
2203,"526,0823112"
2204,"319,8896764"
2205,"419,4846363"
2206,"445,1007021"
2207,"371,0500774"
2208,"404,5048155"
2209,"362,0780978"
2210,"263,754981"
2211,"436,6155406"
2212,"506,5464768"
2213,"420,5928681"
2214,"467,2778789"
2215,"374,3730392"
2216,"352,9988587"
2217,"495,4717126"
2218,"312,6824542"
2219,"447,2218435"
2220,"492,142076"
2221,"474,4168819"
2222,"530,9244982"
2223,"409,0811728"
2224,"517,4502659"
2225,"479,9923634"
2226,"445,2601285"
2227,"430,0571226"
2228,"582,7847068"
2229,"374,388376"
2230,"444,4487214"
2231,"414,0391659"
2232,"250,4536514"
2233,"430,1241665"
2234,"322,2447298"
2235,"385,3977937"
2236,"214,1299566"
2237,"309,2022424"
2238,"557,3284101"
2239,"499,7755747"
2240,"472,7837638"
2241,"319,2318927"
2242,"526,2568728"
2243,"393,0014163"
2244,"320,6962922"
2245,"469,7095158"
2246,"289,9545304"
2247,"279,7179374"
2248,"391,8846586"
2249,"505,2808193"
2250,"339,3571696"
2251,"454,4476166"
2252,"496,927043"
2253,"371,878491"
2254,"346,0946705"
2255,"278,8511091"
2256,"408,579149"
2257,"396,2493057"
2258,"335,7293093"
2259,"362,0620591"
2260,"440,9727901"
2261,"287,7897701"
2262,"379,8255466"
2263,"333,5180926"
2264,"472,7236509"
2265,"529,1998101"
2266,"564,3288635"
2267,"284,5723821"
2268,"419,455425"
2269,"476,5765348"
2270,"405,4143473"
2271,"346,7450214"
2272,"414,6260987"
2273,"270,1218458"
2274,"492,8350912"
2275,"296,4544183"
2276,"319,9847111"
2277,"371,5990568"
2278,"449,339504"
2279,"319,3687775"
2280,"433,1303541"
2281,"344,9144124"
2282,"494,5375299"
2283,"407,2866664"
2284,"447,9359532"
2285,"404,8743627"
2286,"312,7688408"
2287,"439,6077708"
2288,"388,6039051"
2289,"418,0871348"
2290,"294,4697817"
2291,"432,8910437"
2292,"447,6146002"
2293,"519,1176979"
2294,"329,8090838"
2295,"253,9275111"
2296,"496,6766209"
2297,"512,594541"
2298,"386,1133658"
2299,"263,8601281"
2300,"276,7294592"
2301,"378,3074015"
2302,"514,3274879"
2303,"361,3623762"
2304,"394,4964513"
2305,"243,1577574"
2306,"518,6063865"
2307,"403,9606232"
2308,"428,7132544"
2309,"469,264333"
2310,"308,3785217"
2311,"330,6422306"
2312,"513,7065846"
2313,"388,8015237"
2314,"391,2729909"
2315,"498,5373366"
2316,"405,9127875"
2317,"347,0428049"
2318,"329,1148132"
2319,"252,9723123"
2320,"523,862246"
2321,"448,9031819"
2322,"425,9549119"
2323,"366,9057"
2324,"457,669163"
2325,"431,5087285"
2326,"329,3899517"
2327,"423,7901734"
2328,"457,9354457"
2329,"440,5358122"
2330,"479,6567589"
2331,"332,3650714"
2332,"364,7389908"
2333,"427,5217294"
2334,"438,8774932"
2335,"243,8543317"
2336,"428,0762531"
2337,"379,4291143"
2338,"474,8882807"
2339,"424,9078944"
2340,"447,0799644"
2341,"563,0072096"
2342,"382,1306155"
2343,"368,7539618"
2344,"468,2265439"
2345,"364,0803962"
2346,"375,1621828"
2347,"513,1922537"
2348,"218,3558391"
2349,"365,6407629"
2350,"277,6380534"
2351,"275,8206214"
2352,"520,4497946"
2353,"316,9453826"
2354,"317,562461"
2355,"550,7933457"
2356,"498,8406942"
2357,"226,6722109"
2358,"419,689797"
2359,"365,3863347"
2360,"313,8781216"
2361,"398,763169"
2362,"515,6174096"
2363,"314,5356237"
2364,"254,2640851"
2365,"313,332069"
2366,"380,3399373"
2367,"427,9581937"
2368,"211,0574468"
2369,"409,6003974"
2370,"417,4777117"
2371,"355,2547662"
2372,"567,881588"
2373,"470,8598665"
2374,"256,4675117"
2375,"374,2708517"
2376,"289,8176373"
2377,"491,0996841"
2378,"408,8342234"
2379,"469,6901465"
2380,"317,8187208"
2381,"250,2728897"
2382,"329,5434633"
2383,"403,893965"
2384,"415,3872539"
2385,"371,8402623"
2386,"474,3767958"
2387,"419,7026403"
2388,"416,3293043"
2389,"362,8748723"
2390,"392,3429498"
2391,"279,5555267"
2392,"349,952322"
2393,"436,6631198"
2394,"565,0076539"
2395,"440,6400177"
2396,"220,7786793"
2397,"361,5959823"
2398,"487,2738854"
2399,"284,9809844"
2400,"289,0380394"
2401,"316,1154454"
2402,"288,9757435"
2403,"376,9807597"
2404,"442,0963835"
2405,"444,6446552"
2406,"356,961023"
2407,"455,1711182"
2408,"405,648088"
2409,"353,8572837"
2410,"307,7179346"
2411,"429,0952385"
2412,"437,2754562"
2413,"259,0600873"
2414,"307,6850131"
2415,"416,5421735"
2416,"406,6218682"
2417,"335,175195"
2418,"354,4181162"
2419,"467,2214976"
2420,"325,1942833"
2421,"290,5333689"
2422,"343,2976706"
2423,"317,709373"
2424,"375,790493"
2425,"391,854353"
2426,"465,824743"
2427,"427,9058522"
2428,"308,5104131"
2429,"435,5454345"
2430,"304,093865"
2431,"311,0267163"
2432,"508,2894499"
2433,"410,3584144"
2434,"398,7722857"
2435,"451,4367224"
2436,"338,0877561"
2437,"336,3763638"
2438,"418,7067106"
2439,"362,062896"
2440,"391,8782811"
2441,"456,4097835"
